micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
13441483,344.73,-234.38,885.25,127.57,165.69,-171.22,-37.50,-30.30,87.00,
13461488,284.67,-217.77,898.93,113.68,-29.83,-236.87,-35.85,-26.85,89.25,
13481492,1273.93,-21.48,629.88,50.23,1.10,-145.33,-35.70,-22.20,89.40,
13501503,181.64,-275.39,873.54,67.34,162.92,-79.83,-38.85,-20.10,91.50,
13521508,654.30,100.10,849.61,22.43,167.60,-177.33,-37.20,-18.45,92.40,
13541515,859.86,34.18,880.37,15.08,109.44,-104.79,-34.95,-16.35,93.30,
13561526,448.73,-39.06,1271.97,61.59,134.58,-59.63,-36.60,-15.45,94.80,
13581531,597.17,107.42,1086.91,42.44,102.29,-35.16,-34.20,-13.50,98.40,
13601540,53.22,97.66,1040.04,-5.47,345.82,-77.28,-33.00,-12.90,100.05,
13621544,-305.18,-84.96,633.30,-46.52,289.66,-99.97,-29.25,-11.70,104.70,
13641554,-52.73,105.47,1059.57,-25.28,245.11,-184.53,-26.70,-10.65,107.25,
13661560,709.96,180.18,819.82,50.27,151.95,-101.34,-25.05,-10.20,107.40,
13681567,363.77,66.89,879.88,23.66,-41.02,5.97,-23.25,-7.95,109.50,
13701574,-35.64,339.36,1501.95,20.64,316.53,-15.62,-20.85,-7.65,110.25,
13721579,-209.47,-54.69,2190.43,1.66,-500.27,200.92,-17.85,-7.35,112.50,
13741583,34.18,191.89,481.93,1.30,305.97,118.58,-22.05,-7.80,108.30,
13761592,-316.89,-58.59,193.85,69.83,131.57,53.16,-21.75,-8.55,110.40,
13781597,-80.57,142.58,793.46,221.31,-43.27,1.08,-20.40,-10.50,110.25,
13801603,406.25,523.44,1545.90,155.21,151.22,9.31,-19.80,-7.65,109.50,
13821614,-92.29,-129.39,2474.12,-104.50,21.92,123.83,-18.90,-4.50,110.70,
13841620,-640.14,-182.62,-1054.20,-136.92,10.08,44.98,-18.30,-7.20,112.65,
13861627,175.78,45.41,418.46,211.54,-62.61,-25.59,-18.30,-8.70,111.90,
13881633,136.72,285.64,1670.90,172.27,-170.40,16.96,-17.10,-6.30,111.45,
13901642,-249.02,96.19,1365.72,-30.08,-14.70,15.42,-21.00,-4.50,110.10,
13921652,-154.79,68.85,774.41,-4.46,-92.32,-38.08,-21.90,-4.65,109.20,
13941661,276.86,417.97,816.89,67.82,-186.00,-37.13,-22.35,-3.45,107.70,
13961669,331.05,92.29,1037.11,197.71,-210.15,50.92,-25.65,-1.95,106.95,
13981678,76.66,332.03,903.81,175.08,-316.98,34.79,-26.10,-0.60,103.95,
14001684,416.02,217.77,1018.07,123.48,-154.20,42.20,-27.90,-1.80,100.50,
14021694,390.62,553.71,195.80,100.37,-25.30,8.75,-29.70,0.60,96.75,
14041700,458.98,470.21,16.60,186.87,74.12,4.90,-31.95,1.20,94.80,
14061704,278.32,646.00,924.32,252.63,37.86,21.36,-31.05,2.10,95.70,
14081710,235.84,733.89,1690.92,142.26,95.92,7.02,-30.90,2.70,93.75,
14101715,135.25,725.10,736.82,-17.59,336.44,-63.66,-30.75,3.90,94.35,
14121722,665.04,794.43,-84.47,59.83,343.66,-114.06,-27.30,5.25,96.90,
14141729,636.72,654.79,399.90,285.16,36.31,62.37,-23.85,4.80,100.05,
14161735,-246.58,553.22,535.16,358.15,-139.62,88.05,-24.45,8.10,99.00,
14181739,-370.12,745.61,922.85,311.69,-73.27,-31.40,-27.90,11.70,92.25,
14201744,170.41,783.20,884.28,191.57,41.47,-112.49,-28.20,14.25,89.40,
14221753,81.05,775.88,318.85,197.02,-34.66,-102.49,-25.05,16.35,87.30,
14241762,-409.67,740.72,69.34,270.20,-136.00,-137.92,-24.30,16.35,83.85,
14261772,-695.31,764.16,1.46,353.97,-227.51,-330.90,-23.25,19.35,82.80,
14281783,1691.41,1729.49,311.52,393.25,-393.30,-243.68,-16.95,22.95,72.45,
14301789,633.30,1237.79,63.96,445.13,-447.40,74.72,-15.15,22.95,64.05,
14321793,-433.59,759.77,666.02,249.39,-453.44,24.61,-13.80,19.35,56.85,
14341805,-378.42,919.92,961.43,98.37,-199.92,-73.94,-10.05,18.45,51.15,
14361816,125.49,1146.48,373.54,-48.69,10.26,-88.03,-9.45,17.85,51.30,
14381822,170.90,1102.54,-508.79,-61.40,-10.92,-27.04,-7.65,17.85,51.30,
14401832,-247.07,981.93,-585.45,14.79,-82.17,12.76,-6.60,17.55,51.90,
14421839,-250.98,994.63,-260.25,118.17,-161.21,-4.93,-6.00,18.60,51.60,
14441846,-299.32,1012.70,5.37,61.19,-216.85,0.02,-4.50,19.35,48.45,
14461852,-408.69,1296.39,-573.73,53.56,5.95,-125.68,-3.30,16.95,49.65,
14481858,98.14,990.72,-622.56,185.16,14.27,-72.79,-2.25,15.90,46.95,
14501866,-487.30,988.28,-24.90,119.18,-36.84,-51.31,-0.45,13.65,45.15,
14521873,-368.16,865.23,-383.30,80.95,-50.02,-72.67,-0.15,12.90,43.80,
14541877,-178.22,1106.45,-333.98,112.49,-107.57,-90.75,0.60,10.50,43.35,
14561887,268.07,1102.05,-226.07,128.23,-218.53,-43.82,3.60,11.85,41.10,
14581895,248.54,1005.86,-419.43,135.33,-169.45,75.08,5.70,9.30,41.70,
14601906,-474.61,993.65,-123.05,70.93,-196.89,112.69,8.70,7.65,41.25,
14621915,-541.02,878.42,-393.07,18.24,-36.46,52.50,10.05,7.35,40.65,
14641925,-166.50,878.42,-450.20,20.82,-20.14,9.60,9.90,6.90,41.25,
14661936,-209.96,720.70,-1589.36,67.92,89.30,75.62,8.55,6.00,39.00,
14681944,-267.09,857.91,-939.94,242.81,65.30,40.47,8.10,3.60,38.10,
14701952,-255.86,1100.59,-349.61,209.22,-39.15,93.05,6.60,5.10,37.35,
14721960,-488.77,832.52,-571.78,164.87,76.61,27.02,6.60,0.00,36.00,
14741965,-96.68,904.79,-560.55,186.89,-15.89,-24.35,4.35,-3.00,34.80,
14761973,-10.25,662.60,-544.92,158.56,-53.69,7.79,5.55,-6.15,34.20,
14781983,-247.56,665.04,-912.60,177.79,29.01,15.36,5.10,-7.80,31.95,
14801992,-288.09,595.70,-902.83,186.37,-33.27,20.98,5.70,-9.60,33.00,
14821997,-445.31,603.03,-1251.46,252.82,-23.63,-55.22,6.60,-11.25,32.25,
14842006,-149.41,538.57,-908.69,311.91,-111.33,-60.76,6.90,-16.95,33.75,
14862015,-148.93,517.58,-799.80,284.21,-87.79,-28.70,8.10,-23.40,33.30,
14882022,-287.60,418.95,-670.41,226.92,-82.05,-38.76,9.60,-26.40,32.70,
14902029,-79.10,262.21,-694.82,127.18,23.54,-21.74,9.00,-31.50,34.80,
14922038,-242.68,254.39,-1155.76,88.93,107.42,10.72,8.70,-32.10,33.90,
14942045,-150.88,144.53,-1010.74,135.53,90.99,51.50,7.65,-33.60,36.00,
14962051,-362.79,103.03,-934.08,147.11,139.36,71.16,6.90,-36.30,34.50,
14982060,-341.80,103.03,-1201.66,157.36,127.94,40.41,5.70,-37.05,34.80,
15002070,-227.54,-36.13,-1106.45,187.76,84.76,28.46,3.75,-39.45,37.80,
15022079,-92.77,64.45,-533.20,149.73,42.14,47.34,2.25,-41.85,39.00,
15042085,-47.36,-41.02,-843.26,47.56,134.09,38.32,1.05,-44.10,39.45,
15062091,137.21,-97.17,-1062.50,16.78,167.19,76.53,2.70,-44.55,40.20,
15082098,235.84,-47.36,-1375.49,82.35,190.99,134.66,0.15,-45.75,41.40,
15102104,157.71,4.39,-1259.28,228.24,80.99,184.38,-1.35,-46.05,41.25,
15122110,-618.65,-168.95,-863.77,258.93,34.78,129.98,-0.30,-49.95,44.40,
15142119,-39.55,-479.49,-1271.97,312.11,-142.27,6.27,0.45,-50.25,45.60,
15162124,-232.91,-483.89,-236.82,283.44,-249.86,-48.76,2.40,-56.25,49.95,
15182131,141.60,-463.87,-443.85,95.73,-147.57,17.83,2.70,-57.30,54.75,
15202137,-111.82,-556.64,-1263.67,85.63,-140.55,25.65,5.55,-58.80,55.05,
15222143,-459.47,-470.70,-846.19,141.19,-199.28,8.72,6.00,-57.75,56.40,
15242153,-346.19,-514.65,-874.51,177.07,-170.11,-100.85,6.60,-60.30,59.25,
15262158,121.58,-538.57,-553.71,94.90,-82.63,-43.37,5.70,-60.75,60.75,
15282168,-438.48,-1129.88,109.86,-147.39,90.81,-116.98,4.50,-60.30,64.50,
15302179,515.14,-646.48,-1771.00,-76.87,50.69,52.40,4.05,-59.70,60.75,
15322189,-138.67,-650.88,-1207.03,251.02,-84.37,21.11,4.35,-58.95,58.65,
15342196,-83.01,-570.31,-202.15,165.68,-16.21,28.72,4.05,-60.45,63.30,
15362206,-340.33,-563.96,-541.02,125.36,-7.39,18.06,5.25,-61.35,65.55,
15382217,-288.57,-557.62,-600.59,98.92,-0.87,-7.39,5.25,-61.65,67.20,
15402227,-514.65,-698.73,-478.52,100.43,20.93,-50.99,5.70,-61.50,69.45,
15422235,-14.65,-790.53,-588.38,50.96,31.28,-36.44,5.10,-61.95,71.25,
15442243,-177.25,-862.79,-525.39,60.06,21.77,-36.21,4.65,-62.25,71.85,
15462251,-67.38,-943.85,-537.11,54.47,-0.61,-9.04,4.20,-61.65,71.70,
15482257,-145.51,-819.82,-436.04,30.82,-7.57,1.54,5.25,-62.40,74.10,
15502263,47.36,-1033.69,-279.79,8.47,29.13,-13.05,3.30,-60.75,74.40,
15522270,-128.42,-896.00,-424.80,40.15,11.57,8.43,4.05,-63.75,74.70,
15542277,-153.81,-905.76,-721.19,-46.03,29.71,53.37,1.65,-62.10,75.15,
15562286,-378.91,-870.61,-742.68,-39.40,22.37,26.26,4.95,-61.65,72.75,
15582297,-376.46,-747.07,-824.71,42.69,-6.92,24.17,4.35,-61.50,72.60,
15602303,-352.05,-1073.24,-431.15,142.99,-38.85,-13.13,3.00,-62.25,74.40,
15622309,-304.69,-846.19,-220.70,66.08,-5.83,-0.47,4.65,-60.75,75.00,
15642313,-258.30,-871.09,-503.42,73.51,-7.94,-15.08,5.55,-61.35,77.25,
15662320,-290.04,-860.35,-234.38,101.98,-33.62,-22.99,4.95,-60.60,78.60,
15682328,-116.70,-872.56,-265.14,46.99,-12.58,-24.64,4.95,-62.85,79.65,
15702338,-131.35,-926.76,-328.61,-0.90,7.89,-1.71,4.65,-60.75,81.30,
15722348,-355.47,-901.86,-533.69,0.81,9.21,11.71,4.50,-61.65,80.10,
15742352,-151.86,-907.23,-428.22,22.29,19.71,8.47,3.75,-61.35,80.70,
15762361,-219.24,-933.11,-354.49,18.90,25.50,22.44,4.35,-61.20,80.25,
15782371,-224.12,-906.74,-289.06,22.63,43.48,34.05,4.65,-60.45,80.85,
15802380,-193.36,-854.98,-308.59,17.86,47.13,29.69,3.75,-60.60,80.70,
15822386,-260.74,-938.48,-362.30,-12.50,39.08,9.59,6.15,-60.75,80.85,
15842394,-279.79,-862.79,-569.34,21.77,-6.17,-5.10,5.10,-60.75,80.25,
15862403,-360.84,-926.76,-195.80,19.88,-21.60,-27.44,6.60,-62.40,81.15,
15882412,-153.81,-972.66,-512.21,-8.52,-11.13,-54.64,5.55,-61.35,82.50,
15902419,-228.52,-930.18,-521.48,28.60,-10.93,-80.52,4.05,-61.20,81.60,
15922427,-103.52,-953.12,-347.17,61.63,-96.05,-53.28,3.30,-61.20,83.40,
15942435,37.11,-906.25,-354.00,49.59,-48.72,-51.10,1.50,-61.95,82.95,
15962443,-98.63,-910.16,-179.69,50.37,-60.06,-18.31,0.00,-59.55,84.60,
15982454,5.37,-996.09,-311.04,32.99,-27.60,-6.79,0.15,-60.00,84.00,
16002462,19.04,-962.40,-486.82,88.43,-24.92,38.27,-0.60,-59.10,84.60,
16022472,-132.32,-919.43,-41.02,89.39,10.46,32.56,1.20,-61.50,86.10,
16042484,-136.23,-983.40,-23.93,17.44,40.52,26.76,1.50,-59.40,88.20,
16062492,-165.04,-1001.95,-150.88,-27.71,60.53,30.70,1.65,-58.80,88.05,
16082500,-233.40,-951.66,-353.52,-16.78,24.96,20.23,2.70,-58.80,87.30,
16102511,-263.18,-963.87,-301.76,22.56,19.71,15.02,3.75,-60.60,87.00,
16122519,-199.71,-948.24,-293.95,34.61,0.05,6.76,3.15,-60.60,88.35,
16142528,-199.22,-1001.95,53.22,35.95,-24.23,6.32,2.25,-60.00,89.25,
16162536,-146.97,-1010.25,44.92,-13.73,-33.77,19.56,3.15,-58.80,89.70,
16182542,-263.67,-938.48,-637.21,-58.15,94.27,24.67,3.15,-58.50,88.35,
16202548,-620.12,-1095.70,306.64,-61.85,391.28,-9.80,5.10,-59.40,88.20,
16222555,-383.79,-755.37,586.43,-122.47,314.79,-50.12,5.40,-60.45,85.80,
16242566,125.98,-896.97,-473.63,-92.12,137.05,-64.09,7.20,-60.00,85.05,
16262573,81.54,-946.78,-599.61,-52.20,39.97,-19.48,5.40,-60.45,81.90,
16282577,43.95,-922.85,-527.83,12.85,46.63,-10.31,5.40,-60.45,83.70,
16302581,31.74,-945.31,-583.01,36.98,38.09,13.60,4.95,-62.10,82.20,
16322590,86.91,-894.53,-438.96,87.89,-60.23,47.82,6.30,-61.35,82.50,
16342596,-126.46,-928.71,-140.14,53.98,-110.90,52.09,5.40,-59.70,83.70,
16362601,-64.45,-887.70,-119.14,4.09,-140.95,62.85,6.15,-60.45,84.45,
16382607,-229.00,-866.21,75.20,-82.03,-168.70,47.79,6.45,-60.00,84.75,
16402617,-196.78,-866.21,-228.52,-142.49,-157.92,56.73,5.70,-60.00,84.00,
16422628,-616.70,-738.77,-118.65,-102.20,-141.04,68.34,6.45,-60.00,82.35,
16442633,-399.90,-924.32,-511.23,-98.93,-44.44,-4.60,6.60,-59.55,81.75,
16462638,-294.43,-830.57,-699.71,-92.17,77.79,-23.18,8.10,-61.05,80.40,
16482643,-170.90,-817.38,-363.77,-72.29,91.54,-42.27,7.95,-61.50,77.10,
16502653,-146.48,-758.30,-476.07,-48.52,26.81,-7.53,6.45,-60.00,76.80,
16522658,-478.03,-637.21,-79.10,-43.82,-27.10,-0.15,7.35,-62.40,76.20,
16542663,-511.72,-686.04,-164.55,-193.50,85.97,-85.18,8.25,-61.50,75.30,
16562671,114.75,-820.80,-876.95,-188.52,84.02,-93.34,5.55,-62.10,71.70,
16582678,7.32,-657.23,-770.51,-91.36,2.66,-32.87,3.75,-61.35,68.55,
16602686,65.43,-643.07,-616.21,-98.50,18.75,-34.52,3.00,-60.75,67.80,
16622694,153.32,-595.70,-842.77,-91.22,-6.58,-7.63,4.35,-60.45,67.05,
16642700,88.38,-702.64,-597.66,-78.75,-92.89,18.35,3.45,-62.10,65.85,
16662707,-328.12,-811.04,-910.16,-85.76,-76.95,27.18,3.75,-59.55,63.00,
16682713,-271.97,-840.82,-658.20,-47.34,-93.25,-0.78,5.25,-59.85,63.00,
16702720,-193.85,-687.01,-923.83,-39.88,-112.21,3.05,4.35,-60.45,63.30,
16722724,-33.69,-639.16,-379.88,-47.44,-100.92,7.15,4.95,-59.55,61.05,
16742732,-104.49,-693.85,-1051.27,-117.59,4.90,42.03,4.95,-61.05,61.65,
16762736,-319.34,-625.98,-1197.27,-66.98,17.36,34.06,6.60,-58.05,60.30,
16782741,-170.41,-558.59,-713.87,-46.56,74.14,3.27,7.35,-58.50,58.20,
16802747,-57.62,-570.80,-653.32,-83.60,91.18,22.26,5.55,-57.75,58.95,
16822755,-267.58,-582.03,-901.86,-47.76,14.31,23.98,7.05,-57.00,55.80,
16842762,-212.40,-466.80,-757.32,-26.69,-15.10,-0.38,6.90,-57.90,55.20,
16862772,-8.30,-479.98,-700.20,-74.17,39.69,-2.31,6.15,-57.90,55.65,
16882777,-63.96,-481.93,-872.07,-74.18,63.39,29.33,6.45,-56.10,54.90,
16902784,-260.25,-552.25,-1017.09,-70.64,62.67,38.90,6.45,-56.85,53.85,
16922791,-352.05,-475.10,-767.09,-31.69,50.70,23.91,4.20,-56.25,52.35,
16942796,-230.47,-487.30,-820.31,-70.34,74.35,-6.46,5.70,-54.60,51.75,
16962801,-106.45,-423.83,-1072.27,-30.18,-3.40,0.95,5.10,-54.15,51.15,
16982806,-22.46,-377.44,-552.25,-63.01,63.62,-14.73,5.55,-52.95,50.25,
17002810,129.39,-364.26,-1128.42,-102.58,132.41,13.42,5.70,-53.10,49.05,
17022815,-175.78,-396.00,-1048.83,-50.27,96.87,24.70,4.35,-52.80,47.55,
17042823,-117.19,-387.21,-1011.72,-41.19,54.66,-4.75,2.40,-53.25,48.45,
17062828,-11.23,-306.64,-1132.32,-11.73,17.44,-0.98,2.25,-52.35,45.60,
17082838,136.72,-284.67,-837.89,1.85,-19.39,-3.21,2.70,-51.45,48.45,
17102847,94.24,-293.46,-943.36,-43.24,1.24,17.10,3.00,-51.60,46.20,
17122852,-123.54,-333.50,-1272.95,-31.92,10.12,20.32,3.00,-51.00,46.20,
17142860,-208.01,-323.73,-973.63,10.18,11.94,-14.44,3.75,-51.90,47.40,
17162865,132.81,-247.56,-925.78,-7.66,28.37,-26.96,2.55,-50.25,46.95,
17182872,83.98,-244.14,-1133.79,-13.97,-7.95,7.85,2.70,-50.70,46.05,
17202881,-143.55,-293.46,-1257.81,13.82,-32.38,-1.97,2.70,-51.15,47.40,
17222891,-3.42,-270.51,-1214.36,54.40,-53.95,-10.09,2.40,-50.40,47.10,
17242902,-60.55,-268.07,-882.81,74.18,-58.11,-11.13,3.45,-51.90,47.85,
17262911,-60.06,-326.66,-1030.76,57.31,-53.88,-22.27,3.30,-53.85,47.55,
17282919,-217.29,-346.19,-755.37,84.26,-82.84,-26.95,3.30,-51.60,49.65,
17302924,-130.86,-336.91,-991.21,50.53,-37.50,-61.85,5.25,-52.95,49.50,
17322929,278.32,-321.78,-1035.64,87.54,-44.05,-55.44,4.50,-52.20,49.50,
17342934,113.28,-391.11,-949.71,106.60,-30.95,-17.44,4.20,-55.20,52.35,
17362944,-103.03,-496.58,-319.82,86.84,-31.50,-22.85,2.55,-56.10,54.90,
17382950,-186.52,-546.39,-468.26,24.96,-26.64,-41.88,3.30,-55.65,53.55,
17402956,35.16,-599.61,-1053.22,3.95,-17.54,-32.31,2.70,-57.30,55.50,
17422965,-263.67,-612.79,-967.77,55.56,-22.15,-26.73,2.10,-55.80,54.75,
17442975,-96.68,-581.05,-722.66,41.48,11.39,-38.08,1.80,-56.85,54.90,
17462986,-125.98,-599.12,-747.56,3.07,23.82,-19.57,2.40,-57.75,55.50,
17482996,-209.96,-597.66,-889.16,14.20,14.27,-20.99,2.40,-57.30,55.05,
17503002,-234.38,-591.80,-1017.58,14.46,6.98,-31.71,-0.15,-56.85,55.20,
17523013,-51.27,-539.55,-869.14,43.42,-17.85,-38.46,0.75,-57.45,56.25,
17543022,148.93,-524.90,-715.82,20.38,-18.55,-24.89,0.30,-58.05,55.80,
17563032,230.47,-521.97,-750.49,15.76,-12.24,10.09,-0.30,-57.30,57.45,
17583038,-177.25,-571.29,-850.10,-5.33,15.65,23.50,0.75,-58.20,57.75,
17603046,-175.78,-562.50,-843.26,11.07,19.94,-5.39,0.45,-58.20,57.30,
17623054,14.16,-524.41,-704.10,15.02,-2.93,-6.37,1.05,-59.10,56.40,
17643060,66.89,-556.15,-770.51,10.89,-19.86,9.83,0.75,-57.45,56.25,
17663068,-92.29,-590.82,-813.48,14.27,-21.60,14.15,-0.60,-58.50,57.90,
17683076,-172.85,-591.31,-908.20,14.17,2.21,5.54,1.35,-58.05,58.50,
17703081,-142.09,-591.80,-861.82,15.65,16.35,2.31,1.80,-58.95,58.05,
17723088,-263.18,-638.18,-655.76,24.40,-6.55,-0.69,0.60,-59.10,57.15,
17743098,-249.02,-662.11,-950.68,-8.08,1.89,-10.41,1.80,-58.65,59.70,
17763106,-81.05,-641.11,-909.67,34.53,-18.32,-15.77,0.60,-58.80,57.45,
17783113,-116.21,-671.39,-885.25,16.85,3.83,-6.55,-1.20,-58.65,59.10,
17803119,-86.43,-680.18,-929.20,24.31,1.60,-0.37,0.45,-58.20,58.35,
17823125,-211.91,-707.03,-969.73,43.28,-12.03,-15.08,0.75,-58.65,61.20,
17843131,-30.27,-712.40,-902.83,45.08,-10.15,-22.92,0.45,-59.70,61.20,
17863141,-16.11,-733.40,-791.02,44.67,-18.84,-8.31,-1.05,-58.80,61.05,
17883147,-102.54,-753.91,-974.61,45.88,-6.93,-6.15,-0.45,-60.00,61.50,
17903157,-27.83,-742.68,-836.91,51.34,-12.09,-2.99,-1.50,-58.95,62.25,
17923168,-77.15,-754.39,-749.51,60.93,-28.82,-0.49,0.30,-60.30,62.40,
17943177,-133.79,-762.21,-666.02,49.21,-15.01,3.07,-0.15,-59.40,66.00,
17963183,-14.16,-726.56,-622.56,39.40,6.63,5.51,-0.45,-59.40,64.20,
17983193,46.39,-722.66,-374.51,18.37,8.08,36.58,0.00,-61.05,64.50,
18003199,12.21,-703.12,-657.71,-17.82,52.73,61.63,1.50,-60.45,65.25,
18023207,-232.42,-697.27,-818.36,-12.98,4.14,84.21,0.60,-59.85,64.80,
18043210,-365.23,-760.74,-957.03,-12.26,27.51,63.74,0.75,-60.75,65.25,
18063219,-450.20,-781.25,-851.07,38.64,-25.88,56.05,4.20,-60.60,65.85,
18083228,-271.00,-728.03,-517.58,28.03,-33.18,14.43,3.15,-61.35,63.45,
18103236,211.43,-700.68,-529.79,21.69,-51.15,31.82,4.50,-61.35,65.85,
18123245,-112.79,-749.51,-530.27,-22.75,-77.59,85.56,3.60,-60.75,65.25,
18143251,-461.43,-822.75,-1142.58,-14.31,-30.43,75.88,5.40,-59.70,67.05,
18163260,-508.30,-839.36,-620.61,58.64,-51.94,27.30,6.00,-61.05,66.15,
18183266,-19.04,-806.15,-273.93,34.05,-54.67,25.98,8.10,-60.60,66.15,
18203273,63.96,-728.03,-118.16,7.54,-37.05,83.65,8.25,-60.00,66.75,
18223283,-163.09,-723.14,-496.09,-67.47,26.99,125.69,8.40,-59.55,68.55,
18243290,-727.05,-769.04,-1301.76,-94.18,114.43,125.66,10.35,-59.70,67.05,
18263299,-1109.86,-849.61,-977.05,23.16,88.24,33.08,12.45,-60.45,64.95,
18283304,-478.52,-723.63,-184.57,42.29,12.34,-39.59,13.05,-59.10,65.55,
18303308,-30.76,-636.72,51.27,-40.82,-26.37,-14.79,12.15,-59.40,65.25,
18323316,300.29,-592.77,-451.17,-123.15,62.41,33.10,12.45,-57.90,64.95,
18343321,166.99,-586.91,-1330.57,-154.12,203.04,93.53,12.00,-58.05,61.95,
18363327,-454.10,-628.91,-1263.18,-91.74,170.75,106.82,13.05,-58.05,59.55,
18383333,-977.54,-623.54,-739.26,-10.50,66.29,48.24,13.05,-56.25,57.15,
18403343,-578.61,-547.85,-24.41,-41.66,-2.61,-71.53,12.45,-57.45,57.30,
18423351,415.53,-377.93,-374.02,-144.12,-19.05,-53.25,11.85,-57.45,57.00,
18443360,416.02,-372.56,-1020.02,-186.31,-19.44,28.98,12.45,-54.15,55.95,
18463371,-29.79,-411.13,-1786.62,-159.05,41.63,56.23,12.45,-54.15,52.50,
18483377,-315.43,-369.63,-993.65,17.05,28.18,63.86,12.90,-51.60,52.80,
18503386,-752.44,-318.85,323.24,-40.90,-101.63,29.57,14.85,-53.25,52.35,
18523393,-102.05,-215.82,-348.14,-186.76,-124.02,-50.95,15.90,-51.15,52.65,
18543401,676.76,-105.96,-629.39,-168.24,-87.98,29.25,14.55,-50.25,50.10,
18563406,106.93,-23.93,-416.50,-205.60,-23.51,123.86,16.05,-48.30,47.55,
18583412,-252.93,-41.02,-1363.28,-248.29,-13.95,113.48,16.05,-48.00,46.65,
18603422,-702.15,-49.80,-1194.82,-123.66,-43.88,118.09,19.35,-43.50,43.95,
18623428,-812.50,47.36,-510.25,-115.85,-63.82,44.78,18.30,-40.95,43.95,
18643434,17.09,211.43,-211.43,-153.68,-98.35,22.84,22.65,-40.20,42.30,
18663445,18.07,360.35,-603.52,-230.03,-56.03,111.30,22.05,-37.05,41.70,
18683451,-433.11,356.93,-1409.18,-209.28,-23.50,126.90,24.15,-33.75,40.65,
18703456,-570.31,347.17,-665.04,-116.63,-36.76,98.93,23.40,-31.50,41.10,
18723467,-578.61,466.31,-420.41,-176.87,-40.46,87.62,26.70,-28.20,41.40,
18743472,-451.17,479.49,-673.34,-187.37,-57.27,57.71,27.15,-25.95,40.50,
18763480,-305.66,539.55,-872.07,-171.86,-42.96,72.92,27.90,-22.20,39.45,
18783491,-291.50,521.97,-781.25,-136.24,-42.37,76.27,28.20,-19.65,39.75,
18803495,-115.72,598.63,-564.45,-130.21,-34.55,94.31,27.30,-18.75,41.10,
18823503,-469.24,590.82,-587.40,-120.40,-35.53,106.49,28.65,-14.25,41.85,
18843514,-383.79,590.33,-402.83,-104.47,-33.76,83.48,28.65,-10.50,41.85,
18863522,-293.95,544.92,-424.32,-112.55,-52.14,76.78,28.80,-11.10,42.75,
18883532,-268.07,539.55,-629.39,-92.96,-40.20,78.29,29.10,-7.80,44.85,
18903541,-256.35,565.92,-391.11,-41.53,-26.49,73.51,28.95,-5.10,43.65,
18923549,-103.03,674.32,107.91,-44.15,-6.35,75.27,30.30,-6.45,45.30,
18943557,-241.70,724.12,-83.50,-105.39,-34.08,100.76,30.30,-2.85,44.40,
18963563,-335.45,732.42,-719.24,-95.07,-41.31,85.33,29.10,-0.90,45.90,
18983573,-214.84,806.64,-1023.44,-9.69,-11.68,81.01,30.15,-0.15,47.25,
19003583,-239.26,860.84,-609.38,74.26,41.34,74.38,30.00,1.05,46.80,
19023594,-252.44,863.28,-38.57,72.09,88.73,46.46,29.25,2.85,48.15,
19043605,-310.55,870.61,-114.26,13.68,70.15,36.96,28.35,2.25,46.20,
19063613,-382.32,813.96,-706.54,11.51,69.76,19.76,27.30,3.45,45.90,
19083620,-316.41,851.56,-811.04,70.98,82.24,17.25,26.70,3.45,45.90,
19103628,-194.34,957.03,-842.77,88.82,111.86,3.37,25.05,3.15,43.65,
19123634,20.51,892.58,-968.26,116.35,125.15,-4.89,24.15,3.45,43.05,
19143640,117.19,860.35,-1034.18,153.15,137.53,18.21,23.70,3.90,42.30,
19163648,-343.75,677.73,-658.69,191.11,134.73,18.40,21.30,0.15,39.30,
19183658,-203.12,682.13,-451.17,148.53,44.75,-24.31,20.25,-0.45,36.90,
19203664,-17.09,748.54,-1264.65,117.16,-7.97,-33.01,20.70,-2.25,38.25,
19223674,56.64,727.05,-1307.62,211.04,35.76,-35.15,21.30,-4.20,37.20,
19243684,362.30,575.20,-550.78,200.75,65.28,-36.81,22.20,-5.85,36.75,
19263694,256.35,372.07,-1053.71,122.79,6.40,14.49,21.75,-8.55,34.50,
19283702,-186.52,479.98,-1960.94,163.89,39.08,45.34,22.80,-8.10,35.10,
19303713,-477.05,540.04,-1759.77,278.67,71.89,16.38,21.90,-8.70,33.90,
19323718,-72.27,416.99,-938.96,276.15,44.76,-51.18,21.15,-11.70,33.60,
19343723,209.96,291.50,-1545.41,219.10,24.52,-39.65,20.10,-15.60,31.80,
19363728,-159.18,136.23,-1199.22,275.05,84.52,-32.00,21.15,-17.85,31.20,
19383734,338.87,65.43,-1643.55,216.14,53.28,-44.85,18.90,-23.85,30.00,
19403739,359.86,-41.99,-2072.75,279.79,56.67,-12.63,18.90,-30.15,28.50,
19423744,24.90,-105.96,-772.46,348.18,38.75,30.43,16.80,-33.75,30.90,
19443749,298.83,-284.67,-815.43,211.31,-11.25,10.21,14.55,-42.15,31.95,
19463759,268.55,-325.20,-1712.89,234.67,14.96,56.82,14.55,-44.70,33.45,
19483766,-440.92,-324.71,-818.36,296.44,13.28,61.59,13.35,-49.35,39.75,
19503776,-434.57,-454.10,-965.33,192.44,32.99,-35.25,12.90,-53.10,42.45,
