micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
25721596,-243.65,931.15,-231.45,0.00,0.87,0.03,11.40,16.50,44.10,
25741603,-247.56,932.13,-234.86,-0.06,1.79,-1.97,10.35,15.45,47.25,
25761614,-254.88,927.25,-226.07,-1.57,0.38,-1.19,9.00,16.95,46.65,
25781624,-256.84,930.18,-233.89,2.17,-1.27,0.24,9.60,14.70,46.95,
25801628,-251.95,937.99,-224.61,1.22,-0.58,1.02,12.00,17.10,43.95,
25821637,-250.49,929.20,-237.79,2.78,-1.54,-0.96,11.10,16.95,44.55,
25841642,-241.70,924.32,-235.84,1.05,0.26,-0.15,11.10,15.45,46.20,
25861650,-252.93,938.48,-224.12,0.81,-1.10,0.46,11.85,15.90,45.60,
25881655,-236.33,935.55,-231.45,1.44,-1.13,-0.44,13.95,15.90,45.60,
25901661,-254.39,918.46,-238.28,0.08,1.48,-1.28,10.35,16.20,45.15,
25921666,-239.75,929.69,-229.49,-1.57,2.76,-0.18,11.25,15.60,44.70,
25941673,-231.45,941.89,-224.61,-0.32,1.85,0.67,11.40,15.45,46.95,
25961681,-232.91,936.04,-236.82,-1.59,0.84,-2.56,12.90,16.50,46.20,
25981686,-246.58,919.92,-228.52,-2.58,1.02,-3.05,12.15,16.95,45.90,
26001695,-247.07,918.95,-227.05,-1.19,2.03,-0.14,11.55,15.30,45.75,
26021699,-243.65,920.41,-224.12,5.40,0.14,1.16,10.65,16.95,46.95,
26041704,-243.16,945.31,-242.68,2.66,-1.54,1.04,10.20,16.80,47.10,
26061710,-257.32,931.15,-227.05,1.94,-1.56,2.20,11.10,16.50,45.60,
26081722,-232.42,921.88,-225.59,2.67,1.02,2.72,13.20,16.50,44.85,
26101731,-230.96,938.48,-224.61,0.73,-1.53,0.58,11.55,16.35,45.00,
26121739,-256.35,937.99,-239.75,-2.23,0.26,-3.45,10.95,16.80,44.40,
26141746,-250.98,927.73,-240.72,0.70,1.85,-3.02,12.15,15.45,44.85,
26161757,-253.42,920.41,-227.05,-1.63,0.27,1.27,10.95,16.80,44.70,
26181766,-252.44,938.96,-223.14,-1.56,1.86,0.35,11.10,16.50,46.20,
26201777,-248.05,940.43,-228.03,-0.03,0.93,-1.66,11.25,16.05,44.70,
26221787,-249.51,914.55,-245.61,-0.47,3.18,-1.42,11.55,16.80,46.05,
26241796,-235.84,923.83,-218.26,0.15,1.63,0.69,10.35,16.20,46.65,
26261806,-244.63,932.62,-235.84,0.85,-1.39,-0.56,10.50,16.35,47.10,
26281813,-241.21,939.94,-234.86,0.21,0.02,1.24,11.85,14.70,44.85,
26301818,-241.70,924.32,-220.70,2.12,0.31,2.02,11.55,16.35,45.75,
26321830,-237.79,933.59,-222.17,2.46,-1.74,1.50,12.30,17.85,44.70,
26341837,-243.16,937.50,-221.68,1.54,-0.06,1.51,12.30,16.35,45.75,
26361844,-245.61,935.06,-230.47,1.01,-2.29,2.60,12.00,16.35,46.05,
26381851,-244.63,935.06,-228.52,-2.46,3.62,-1.44,9.30,15.15,46.95,
26401860,-261.23,933.11,-236.33,-1.25,-0.96,-2.50,11.40,17.25,44.10,
26421871,-243.65,937.99,-247.56,-1.54,0.12,0.81,11.40,16.95,45.90,
26441876,-247.07,916.99,-229.98,-1.91,-0.52,-2.00,11.25,17.10,45.75,
26461886,-239.26,936.04,-222.17,-1.51,3.48,-1.56,10.50,16.05,45.00,
26481893,-247.07,933.59,-230.47,-1.27,1.54,-0.27,11.10,16.50,45.90,
26501898,-248.54,926.27,-219.73,-0.50,-1.16,2.26,12.15,17.25,45.60,
26521906,-246.09,942.38,-242.68,1.18,-1.11,1.65,12.00,16.05,44.70,
26541911,-251.95,916.02,-220.70,1.10,0.03,0.26,10.35,14.70,46.65,
26561923,-239.75,923.83,-229.98,1.53,-1.94,1.60,10.50,16.05,47.10,
26581932,-240.72,948.73,-220.21,3.63,0.93,-1.42,10.95,16.80,45.75,
26601937,-243.16,953.61,-224.61,2.81,-0.27,-1.74,11.40,16.95,45.15,
26621945,-246.09,915.53,-224.12,2.49,-1.28,3.50,11.10,17.25,44.55,
26641951,-252.93,932.62,-225.10,-0.81,1.08,-0.85,11.40,17.25,46.65,
26661958,-252.93,939.45,-219.73,-2.44,-0.32,-4.56,11.40,16.50,44.10,
26681969,-263.18,931.64,-220.70,-0.49,0.84,-2.03,9.30,15.15,46.65,
26701979,-233.89,934.08,-218.26,0.06,0.53,0.49,10.20,17.85,46.05,
26721985,-243.16,952.15,-226.07,-1.24,1.74,1.53,11.25,15.30,45.00,
26741992,-241.21,921.88,-228.52,-1.11,4.49,-1.28,11.25,15.30,45.00,
26762002,-244.63,934.08,-231.45,1.80,0.98,1.54,9.60,15.15,46.20,
26782010,-258.79,926.27,-241.70,1.53,-0.70,2.23,10.20,16.80,45.30,
26802021,-248.54,916.02,-209.96,1.69,-0.84,2.46,10.35,16.50,44.55,
26822027,-243.65,920.41,-228.03,1.47,-0.23,-0.05,11.40,17.25,43.05,
26842039,-240.72,934.57,-216.80,0.64,-2.15,0.11,10.50,16.35,46.35,
26862050,-244.14,935.55,-218.26,2.50,-1.33,1.27,12.00,16.05,44.70,
26882059,-247.07,923.34,-231.93,0.29,0.84,0.40,10.35,15.45,45.60,
26902068,-246.09,937.50,-211.43,-2.02,0.50,-3.50,11.40,15.15,46.20,
26922080,-273.44,960.45,-225.10,-0.87,1.54,-1.63,11.40,17.70,45.90,
26942086,-264.65,936.04,-239.26,-0.89,0.64,-2.26,10.50,16.80,45.30,
26962094,-238.77,910.64,-217.77,-0.49,0.06,-0.92,11.55,16.80,45.75,
26982105,-225.10,932.13,-216.80,-0.27,-1.36,-2.76,10.20,16.05,45.75,
27002113,-243.16,956.05,-225.59,-2.17,2.70,-1.44,12.30,15.60,45.00,
27022119,-251.95,932.13,-231.93,2.09,0.43,-0.27,11.55,17.55,46.05,
27042130,-249.51,926.27,-220.21,3.97,-1.57,-0.17,12.00,17.10,44.70,
27062137,-244.14,928.22,-222.17,0.90,-0.18,0.55,11.40,17.25,45.90,
27082142,-249.02,940.92,-234.86,0.81,-1.18,0.47,12.15,15.90,45.60,
27102154,-230.96,922.85,-217.77,1.42,0.29,-0.61,11.10,16.95,45.15,
27122165,-248.05,921.39,-230.96,1.47,-0.34,0.41,12.00,16.05,45.00,
27142173,-249.51,942.87,-222.66,-0.14,2.66,-1.18,10.20,15.60,47.10,
27162184,-250.49,939.94,-218.75,0.20,0.15,-0.24,12.90,17.70,44.55,
27182189,-243.65,924.80,-234.38,-2.81,3.04,-1.30,11.85,16.20,44.85,
27202200,-258.79,932.62,-217.29,-1.30,1.97,-1.77,11.40,16.20,45.60,
27222211,-253.42,940.92,-225.59,-1.15,3.53,-4.43,10.50,16.80,44.40,
27242222,-245.12,931.15,-239.26,-0.55,1.97,-2.55,11.55,16.35,46.05,
27262229,-252.93,929.20,-228.52,1.57,1.45,0.00,11.25,17.55,44.70,
27282241,-242.19,920.90,-230.47,0.21,-0.67,1.77,11.25,16.35,46.80,
27302253,-239.75,936.52,-221.19,0.58,-3.05,1.37,12.00,16.05,45.30,
27322259,-247.56,934.57,-235.84,3.40,1.18,-0.32,12.00,16.80,45.75,
27342269,-261.72,930.66,-226.07,1.34,-0.63,1.50,11.25,16.35,45.75,
27362278,-250.00,920.90,-229.49,-0.26,-2.09,0.08,12.00,16.35,43.95,
27382283,-254.39,925.29,-250.98,1.91,0.02,1.88,10.95,16.80,45.00,
27402295,-250.49,942.38,-230.47,-3.01,0.70,-1.02,12.00,17.10,44.70,
27422306,-223.63,923.83,-210.45,-0.26,2.52,-2.47,10.50,14.85,46.05,
27442312,-260.25,919.43,-233.89,1.48,2.78,-2.93,10.35,17.25,45.90,
27462319,-265.14,968.26,-250.49,-1.24,2.23,1.88,9.60,16.50,46.20,
27482325,-236.33,932.62,-204.59,-2.20,0.44,0.82,10.95,17.10,45.75,
27502332,-233.40,891.11,-212.89,0.32,0.02,-2.20,10.50,16.35,45.75,
27522344,-254.88,942.87,-254.88,2.32,0.41,1.33,12.90,16.50,45.15,
27542352,-269.53,949.71,-227.54,2.44,-2.06,2.05,12.45,16.95,46.20,
27562361,-233.89,900.88,-213.38,1.57,0.23,1.68,11.40,16.95,44.10,
27582371,-230.47,916.99,-241.70,2.60,-2.99,-1.76,10.35,14.70,46.20,
27602378,-258.79,946.78,-241.21,-0.03,-1.92,-1.01,11.40,15.45,45.15,
27622383,-250.98,925.29,-218.26,2.63,-0.73,1.02,11.40,15.15,46.65,
27642390,-250.49,927.25,-234.38,-1.31,1.45,-3.57,12.15,16.95,45.60,
27662399,-254.39,941.89,-235.35,-1.19,1.68,-1.05,12.45,16.50,46.65,
27682410,-239.75,926.27,-224.61,-0.85,0.89,0.61,11.10,16.95,45.90,
27702418,-238.77,918.95,-230.47,-0.29,2.09,-2.40,12.30,14.85,44.70,
27722423,-253.91,928.71,-231.45,1.25,1.45,-1.30,11.85,17.70,45.60,
27742435,-250.49,937.99,-232.91,-1.71,-0.05,-1.62,10.05,15.15,44.85,
27762442,-235.84,926.27,-233.40,2.47,-2.24,1.69,12.00,16.05,45.75,
27782447,-241.70,935.06,-228.52,1.21,-1.62,1.98,12.90,16.50,45.90,
27802459,-237.79,938.48,-236.33,1.97,-0.29,-0.08,10.35,15.90,46.20,
27822470,-248.54,929.20,-232.42,2.03,-2.17,-0.24,11.10,15.90,46.20,
27842476,-245.12,934.57,-224.61,-0.24,0.02,1.77,11.25,15.60,44.40,
27862484,-248.05,937.99,-222.66,1.34,-1.34,0.99,12.00,15.30,45.00,
27882495,-229.49,929.20,-233.89,-0.27,-0.43,-2.92,11.55,16.05,45.75,
27902501,-243.16,937.99,-223.63,-0.63,2.29,-0.92,10.35,16.50,48.00,
27922506,-251.95,935.06,-244.14,-2.23,3.19,-2.92,11.85,16.20,45.90,
27942515,-237.30,947.27,-237.30,-1.74,0.47,-0.96,10.95,14.55,44.40,
27962521,-250.49,935.55,-230.47,-2.79,1.07,-0.18,13.20,16.50,44.55,
27982528,-243.16,926.27,-233.40,-1.24,1.01,0.50,12.30,16.35,43.65,
28002536,-251.95,930.18,-236.82,0.27,1.85,2.73,11.10,15.45,44.55,
28022547,-237.79,919.92,-215.82,2.18,-1.80,2.34,11.55,16.05,45.30,
28042558,-237.79,935.06,-226.56,1.88,-0.43,1.34,10.50,16.05,45.30,
28062568,-253.42,930.18,-224.12,1.21,0.03,-1.11,12.30,16.80,45.75,
28082577,-243.65,920.41,-235.84,0.53,-1.65,1.34,11.85,16.95,45.60,
28102589,-248.05,927.73,-224.12,-0.32,-1.13,0.15,12.15,15.90,44.85,
28122601,-246.58,931.64,-235.35,-1.34,1.07,-2.81,12.30,16.80,43.65,
28142612,-246.09,936.52,-235.35,-1.16,-0.44,-4.05,9.60,15.90,44.85,
28162622,-252.44,923.83,-239.75,1.07,1.47,-2.52,11.40,16.50,44.55,
28182628,-243.65,943.85,-227.05,-0.61,-0.52,-2.31,11.10,16.20,46.65,
28202635,-244.63,921.88,-227.54,-0.37,2.82,-0.92,12.45,17.25,45.15,
28222644,-246.58,931.64,-234.86,-1.76,-0.52,0.56,11.25,16.80,45.30,
28242650,-249.51,926.76,-231.93,1.10,-0.02,1.44,12.00,16.05,46.05,
28262659,-239.26,925.78,-215.82,2.49,0.17,-0.89,10.20,17.10,45.00,
28282668,-246.58,928.71,-229.00,1.16,-2.31,1.13,11.10,15.90,45.15,
28302674,-250.49,943.85,-247.56,1.42,-1.65,-1.47,11.85,16.20,44.85,
28322679,-248.05,930.66,-231.93,0.43,1.21,2.78,11.10,15.45,46.95,
28342691,-256.35,933.59,-229.49,2.69,-0.46,-1.05,9.15,15.30,47.40,
28362700,-242.68,943.36,-234.38,-1.91,0.82,-1.27,9.90,15.30,47.40,
28382704,-254.39,937.01,-243.16,-1.05,1.39,-0.14,12.30,17.10,46.05,
28402716,-236.33,922.36,-231.93,-1.50,1.65,-1.71,11.10,15.15,44.85,
28422726,-239.75,922.85,-243.16,-0.82,0.43,-6.03,11.55,16.05,45.75,
28442736,-242.19,937.01,-212.89,-0.12,-0.09,-2.93,12.90,15.90,44.55,
28462741,-261.23,915.53,-220.70,2.79,0.66,-4.75,10.05,16.20,44.55,
28482747,-251.46,926.27,-225.10,2.00,-0.41,-1.89,10.95,14.85,46.35,
28502757,-266.60,918.46,-226.07,-0.26,-2.64,-0.69,13.50,15.90,45.15,
28522764,-262.21,941.89,-220.70,1.68,-0.02,3.33,11.25,15.30,45.30,
28542770,-249.51,915.04,-258.30,8.64,-4.82,0.64,12.45,15.90,44.55,
28562782,-204.10,875.98,-306.15,6.43,1.53,-4.81,12.90,15.90,46.95,
28582791,-265.62,991.70,-237.30,3.40,8.95,0.44,11.85,16.95,44.55,
28602801,-172.85,932.62,-275.88,-0.09,6.24,-8.02,11.25,17.55,45.00,
28622813,-299.80,836.91,-219.24,10.23,-1.71,-5.68,12.15,15.90,44.10,
28642818,-371.58,1036.13,-312.50,-12.06,21.44,28.20,9.90,13.80,47.10,
28662829,-368.65,943.85,-258.79,-3.31,-28.63,-16.61,10.65,16.95,45.60,
28682836,-368.16,872.56,-211.43,0.79,-7.15,-4.89,11.25,16.80,45.00,
28702848,-190.43,870.61,-237.79,0.95,-8.31,8.87,10.50,17.10,45.75,
28722856,-155.27,932.13,-214.84,-5.05,0.95,-1.66,11.85,15.45,45.60,
28742863,-246.09,959.96,-227.05,0.40,-0.82,-5.44,11.40,16.50,44.85,
28762874,-266.60,920.41,-228.52,5.56,1.45,0.37,10.50,17.10,46.05,
28782879,-227.05,916.02,-225.10,-3.65,-0.60,-1.30,8.70,16.80,46.05,
28802886,-163.57,786.62,-437.99,15.08,21.48,31.25,10.95,17.10,44.40,
28822891,-328.61,1000.49,-148.93,-13.86,35.82,11.97,11.25,16.05,45.30,
28842901,-288.09,952.15,-327.64,-7.40,29.04,18.23,9.15,16.80,46.35,
28862909,-369.63,1002.44,36.62,0.41,7.53,13.50,8.55,16.50,45.60,
28882919,-275.39,991.70,-169.92,-4.20,-1.50,3.16,9.30,18.45,45.60,
28902928,-175.29,932.13,-281.25,-2.17,-1.24,-3.13,10.20,18.90,44.40,
28922937,-222.66,906.25,-181.15,-3.30,-0.58,-3.31,9.15,16.35,45.00,
28942944,-231.45,936.04,-206.05,2.50,-5.77,-12.73,7.95,16.95,45.90,
28962955,-204.10,896.97,-250.98,4.32,-16.87,-15.97,10.50,17.10,44.70,
28982965,-231.45,914.06,-257.32,0.73,2.49,0.73,9.90,17.55,46.05,
29002972,-225.10,927.25,-211.91,1.13,-1.40,4.35,8.40,17.10,44.70,
29022978,-218.75,931.15,-236.33,1.80,-3.77,4.49,10.35,16.95,43.50,
29042986,-210.45,961.91,-229.49,3.97,-8.20,2.03,9.90,16.05,45.30,
29062994,-238.28,953.12,-237.79,-1.50,-5.65,-1.37,11.25,16.80,45.30,
29083002,-251.95,933.11,-224.12,-8.78,-4.96,-4.18,9.30,16.20,46.95,
29103007,-244.63,941.89,-204.59,-7.68,-2.52,2.40,11.55,16.80,46.35,
29123016,-233.89,940.43,-221.19,2.12,1.59,-4.03,10.35,18.00,46.20,
29143021,-201.17,913.57,-242.19,6.18,14.06,-1.91,11.10,17.70,45.60,
29163032,-236.82,915.04,-226.56,1.68,7.42,-5.11,10.65,16.20,44.85,
29183037,-245.12,931.15,-226.56,0.96,7.69,-0.17,9.90,17.85,45.00,
29203043,-224.61,920.90,-213.87,8.64,2.79,4.99,10.05,16.50,45.15,
29223052,-231.45,929.69,-260.74,9.59,5.56,10.76,9.30,15.45,45.60,
29243061,-235.35,989.75,-226.56,1.05,-6.11,5.28,10.35,16.50,45.60,
29263067,-271.48,938.48,-141.11,14.40,-0.76,7.73,10.95,17.10,47.40,
29283072,-265.62,950.20,-157.71,3.25,10.09,6.73,10.95,17.55,44.40,
29303084,-235.35,956.05,-288.09,4.21,3.05,-0.95,8.55,16.50,44.55,
29323089,-273.93,937.01,-215.33,-5.63,15.02,-2.99,9.45,16.80,45.00,
29343098,-200.68,899.90,-282.23,-6.93,-2.93,-4.87,8.55,18.00,45.15,
29363107,-194.34,972.17,-249.02,-5.04,-8.46,-5.25,10.05,16.95,46.65,
29383112,-280.76,939.45,-139.16,12.56,-19.80,-2.06,9.60,15.45,46.95,
29403122,-221.68,943.85,-244.14,1.56,-2.24,5.18,9.90,17.55,45.30,
29423132,-213.38,896.48,-278.32,-4.00,1.24,-0.03,10.65,16.95,45.15,
29443144,-228.03,934.08,-231.93,-1.51,-1.89,1.57,9.90,16.05,45.75,
29463153,-220.21,944.82,-238.28,2.08,-1.95,1.54,11.10,16.95,45.15,
29483159,-230.96,924.32,-237.30,2.66,2.99,0.84,10.50,17.10,44.70,
29503169,-231.45,946.78,-244.63,1.83,0.61,1.59,9.60,17.70,45.60,
29523177,-208.50,935.06,-294.92,1.74,-2.63,1.68,8.70,16.80,44.70,
29543187,-225.59,934.57,-234.38,6.27,2.58,1.86,9.60,15.90,45.60,
29563199,-227.54,947.27,-254.88,-0.06,5.57,-4.08,8.70,18.60,43.95,
29583211,-245.61,920.41,-255.86,0.38,5.97,-1.24,9.00,16.50,45.60,
29603219,-234.38,937.99,-232.91,-4.09,-1.11,-3.94,9.90,16.35,43.95,
29623226,-231.45,937.99,-194.34,-3.76,-4.73,-4.50,10.50,17.10,44.70,
29643231,-234.38,938.96,-221.68,-7.30,-1.31,-6.55,8.25,18.00,43.80,
29663237,-242.68,931.64,-235.35,-7.37,0.60,-9.10,9.90,17.10,43.35,
29683245,-225.59,940.43,-241.70,-5.54,-0.52,-7.30,7.50,16.20,45.60,
29703257,-251.46,925.29,-224.61,-0.78,-8.55,-7.69,9.60,16.95,45.90,
29723263,-225.59,934.08,-285.64,1.05,-12.58,4.23,8.55,17.25,44.85,
29743268,-213.38,907.23,-236.33,-1.54,-0.69,-0.06,10.50,16.35,45.30,
29763274,-208.98,971.19,-277.83,2.78,-9.74,1.54,9.90,16.35,46.35,
29783285,-252.93,930.66,-218.26,-0.18,-5.42,4.37,10.20,17.10,45.30,
29803296,-194.82,904.30,-317.87,-0.93,4.49,5.16,11.10,16.50,44.55,
29823304,-238.28,907.71,-208.98,-2.93,1.63,-0.26,9.30,16.50,47.55,
29843312,-240.72,934.08,-241.21,-3.25,0.96,-0.06,10.05,16.95,46.95,
29863324,-219.24,917.48,-232.91,-1.63,1.10,-3.40,10.95,14.85,46.05,
29883334,-227.05,933.59,-233.40,-0.66,2.23,-3.07,9.30,15.90,46.65,
29903342,-250.00,928.22,-222.17,-1.36,-0.46,-1.45,10.05,17.70,44.85,
29923351,-235.35,923.83,-231.45,-0.78,1.50,1.19,10.65,16.20,46.20,
29943362,-233.89,937.50,-236.82,2.24,-1.27,1.57,9.60,16.50,45.90,
29963368,-240.72,937.99,-228.03,1.28,-0.72,0.82,10.50,17.10,44.70,
29983375,-241.70,932.62,-231.93,0.95,-1.77,1.39,9.30,16.95,47.25,
30003381,-227.54,932.62,-254.88,4.15,0.26,0.00,10.20,16.80,44.70,
30023393,-271.00,933.11,-211.43,1.11,-0.44,1.10,11.25,16.80,44.40,
30043403,-250.00,918.95,-227.54,5.19,-0.90,-2.78,11.55,16.80,46.35,
30063410,-257.81,923.34,-244.14,-1.44,1.31,-2.14,11.55,16.80,45.75,
30083418,-239.75,940.92,-215.82,1.95,1.11,-1.88,11.10,17.25,44.10,
30103428,-247.56,937.50,-232.42,2.41,1.63,-1.39,10.95,16.35,45.30,
30123435,-235.35,928.71,-229.00,2.17,0.69,-5.34,7.95,15.45,46.95,
30143441,-256.35,932.13,-241.70,2.61,2.70,0.70,10.95,16.35,43.65,
30163449,-215.33,937.99,-243.16,1.54,2.82,-3.36,12.00,17.85,45.30,
30183461,-229.98,943.85,-231.45,4.58,-1.71,-4.43,10.95,17.10,43.95,
30203467,-293.95,918.46,-291.99,8.32,-0.52,-3.34,11.25,16.35,44.70,
30223478,-256.35,939.45,-226.07,9.08,-1.05,-4.00,10.50,18.15,45.00,
30243484,-257.81,923.83,-241.70,7.56,-1.10,-1.63,10.50,16.80,44.40,
30263491,-209.47,957.52,-104.98,13.56,-3.31,-2.73,12.30,16.35,45.30,
30283497,-356.93,916.99,-266.60,8.43,-4.50,-12.53,9.15,15.60,45.30,
30303508,-250.98,894.04,-260.74,-9.94,-3.71,-0.75,9.60,14.70,46.65,
30323518,-195.80,933.59,-225.59,-6.05,1.39,-1.44,12.15,16.50,43.80,
30343525,-224.12,950.68,-227.54,3.05,1.02,-6.55,10.35,17.70,44.85,
30363530,-246.09,919.92,-274.90,-0.27,3.97,-9.40,10.35,15.90,45.60,
30383535,-269.53,925.78,-237.79,-2.47,1.04,-4.72,11.10,15.15,44.85,
30403540,-252.93,929.69,-246.58,1.63,0.14,2.27,9.90,14.85,46.35,
30423551,-232.42,929.69,-231.93,2.38,-0.79,-0.87,9.90,16.80,46.05,
30443562,-266.11,916.02,-231.93,8.23,1.11,-1.80,10.65,17.25,44.85,
30463574,-266.60,930.18,-260.25,-0.50,0.05,-1.10,12.00,16.35,45.75,
30483579,-257.81,918.46,-231.45,1.30,-0.37,1.44,11.40,16.95,43.80,
30503588,-257.32,916.99,-245.61,3.80,-1.37,1.16,10.50,16.35,45.30,
30523597,-249.51,926.27,-251.95,3.74,-1.77,1.19,10.65,16.50,43.80,
30543605,-243.16,920.41,-250.00,0.21,2.26,-1.69,11.55,16.35,44.70,
30563611,-267.09,917.48,-250.49,-1.01,0.63,-3.69,12.00,14.85,44.70,
30583623,-252.93,917.48,-239.75,0.78,-1.37,-2.43,10.95,16.05,45.30,
30603628,-252.44,928.71,-252.44,-3.13,0.43,-5.50,11.85,15.90,44.55,
30623636,-255.37,914.06,-254.39,-0.49,2.37,-3.82,11.85,15.90,43.50,
30643646,-279.79,916.02,-264.16,-0.32,2.12,-2.17,11.10,16.20,44.10,
30663651,-250.49,927.73,-257.32,2.89,-0.26,0.29,11.25,16.35,44.40,
30683657,-240.72,920.41,-262.70,3.10,-1.10,-0.98,10.65,16.95,44.55,
30703669,-256.35,916.50,-252.93,3.15,0.44,0.03,11.25,16.80,45.00,
30723678,-258.30,919.92,-265.14,3.15,-2.06,0.95,9.15,15.60,47.10,
30743685,-257.32,928.71,-244.63,0.85,-3.25,0.38,11.25,17.10,44.40,
30763696,-228.03,917.97,-266.60,0.38,7.82,-1.54,10.50,16.35,42.60,
30783702,-152.34,879.39,-370.12,-1.47,4.98,-11.08,10.65,16.20,44.85,
30803706,-266.11,928.22,-295.90,-1.02,0.26,-2.26,11.40,16.95,44.10,
30823717,-249.51,917.97,-175.78,-2.60,1.47,-2.26,11.55,15.30,43.95,
30843723,-237.79,920.90,-240.23,-0.78,-0.66,0.24,11.40,16.20,45.15,
30863733,-261.72,899.90,-269.53,0.61,-1.19,-1.44,11.85,16.50,44.10,
30883744,-255.37,932.62,-263.18,-1.51,4.11,-0.56,9.00,15.90,45.90,
30903755,-239.75,915.04,-272.95,1.89,-1.04,-0.15,11.10,16.20,44.55,
30923764,-285.16,881.35,-259.28,3.25,-1.40,-2.76,9.60,14.70,47.25,
30943776,-196.29,919.43,-262.70,-5.71,-2.50,1.82,10.05,16.95,45.90,
30963786,-270.02,941.41,-234.38,10.24,-1.15,-6.81,12.45,16.95,44.55,
30983798,-184.08,881.35,-265.14,9.82,-17.21,-18.85,10.95,16.35,44.70,
31003805,-335.45,850.59,-231.45,4.81,-6.64,-32.61,12.00,15.60,45.00,
31023816,-306.15,796.88,-230.96,11.62,9.86,-42.98,10.95,14.25,45.30,
31043821,-289.06,858.89,-305.18,-9.37,-16.56,-20.96,13.35,14.55,44.40,
31063827,-385.25,879.39,-354.98,-5.98,8.34,-8.27,14.10,16.05,42.90,
31083835,-313.96,861.33,-287.60,-4.40,35.92,-11.82,12.60,14.55,42.90,
31103844,-340.33,877.93,-271.97,-2.56,7.31,9.82,12.90,15.15,43.80,
31123856,-312.50,857.42,-303.71,-13.51,-0.23,14.53,12.90,14.70,44.55,
31143865,-255.37,919.43,-231.45,-13.13,3.11,11.42,13.20,15.90,44.85,
31163871,-260.25,970.70,-208.01,5.40,4.90,-0.18,12.30,15.30,45.00,
31183875,-302.73,908.69,-281.74,6.90,6.84,-4.41,13.35,15.60,43.65,
31203886,-343.75,890.14,-257.32,-1.11,-5.66,1.37,12.45,14.70,43.50,
31223891,-305.66,890.14,-287.60,-4.08,0.52,11.27,12.45,16.50,43.80,
31243896,-279.79,927.25,-224.12,-3.01,-3.08,8.02,12.60,14.25,45.30,
31263907,-256.84,928.22,-248.05,-0.26,0.69,3.02,12.90,16.20,44.10,
31283919,-278.81,893.55,-317.87,-0.58,-0.41,-4.98,13.05,15.60,43.65,
31303924,-359.38,901.86,-249.51,-4.23,-2.53,-1.57,13.20,16.50,45.15,
31323935,-291.99,917.97,-246.58,-4.12,-3.08,7.16,10.95,13.50,45.00,
31343940,-256.35,909.67,-256.35,-1.94,-3.71,5.97,12.00,16.35,44.40,
31363945,-278.32,913.09,-244.63,-1.02,-4.21,-1.57,12.90,15.15,43.50,
31383952,-256.35,923.83,-302.73,0.85,0.64,-0.69,12.45,15.90,44.85,
31403963,-101.07,784.18,-592.29,1.69,40.64,-6.35,11.40,15.15,43.80,
31423969,-315.43,891.60,44.92,12.52,-15.57,-26.66,13.05,14.55,42.90,
31443976,-305.66,895.51,-226.56,-3.54,-35.53,2.56,9.90,13.05,44.70,
31463985,-286.62,932.13,-251.95,2.08,-2.35,4.46,10.05,12.90,45.60,
31483994,-280.27,900.39,-283.20,4.47,3.25,-1.95,14.25,15.90,43.80,
31504000,-293.46,878.91,-315.43,1.85,-0.92,-0.09,12.90,15.15,44.10,
31524008,-320.80,889.16,-245.61,-4.23,-0.23,-1.63,12.00,15.60,43.95,
31544014,-288.57,898.93,-247.56,2.31,1.92,-2.32,12.90,14.70,43.50,
31564025,-304.69,923.83,-303.22,-0.72,1.21,-1.83,14.10,15.60,44.40,
31584037,-304.69,915.04,-288.09,-2.63,1.27,-2.02,12.15,15.90,43.50,
31604042,-285.64,884.77,-240.72,-0.69,1.15,0.67,13.35,15.30,43.65,
31624047,-282.71,903.81,-264.65,-0.29,2.76,-0.31,12.15,14.40,46.20,
31644057,-322.27,957.03,-231.45,-2.44,3.86,1.79,13.80,14.55,43.95,
31664064,-293.46,901.37,-240.23,-0.29,7.56,0.38,11.85,16.50,43.05,
31684072,-289.06,919.92,-255.37,12.96,1.54,3.77,14.25,15.45,44.85,
31704082,-300.29,887.21,-277.83,0.44,5.07,0.82,12.90,14.70,44.10,
31724090,-299.32,912.11,-281.25,1.27,-2.93,0.60,13.95,14.70,43.05,
31744102,-274.90,923.34,-251.46,-3.25,-0.81,-7.74,13.35,14.25,43.95,
31764110,-290.53,917.48,-271.00,1.86,-2.61,-2.55,12.30,14.55,45.75,
31784117,-340.82,893.55,-256.84,4.38,-2.15,-2.38,13.05,14.55,43.95,
31804124,-363.28,895.02,-236.33,0.64,0.11,2.35,13.05,15.60,43.65,
31824133,-282.71,924.32,-269.04,0.72,-7.77,-1.68,12.45,14.40,43.80,
31844144,-362.79,910.16,-231.93,-9.10,13.73,-4.11,13.20,15.45,44.55,
31864153,-319.34,860.35,-254.39,-1.40,2.66,5.27,12.15,15.45,43.50,
31884161,-285.16,903.32,-221.68,0.67,-2.87,2.60,13.35,15.60,44.40,
31904168,-265.62,864.26,-311.52,2.31,4.82,11.97,13.05,14.55,43.35,
31924176,-308.59,870.12,-241.21,21.50,-8.67,-1.19,13.35,14.25,44.40,
31944183,-290.53,896.97,-321.29,13.05,14.78,35.51,12.30,14.85,42.60,
31964188,-249.02,1114.26,-332.52,-14.93,-0.66,17.65,11.40,13.95,45.60,
