micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
8639620,-40.53,-1014.16,-120.61,-1.94,0.96,3.05,4.95,-57.75,96.00,
8659629,-48.34,-999.02,-99.61,-0.63,-0.43,0.31,5.55,-58.05,94.65,
8679638,-49.32,-1010.25,-96.68,-0.93,4.95,-4.31,5.10,-57.90,94.50,
8699645,-44.92,-998.05,-84.47,1.76,0.46,2.20,6.15,-57.15,93.75,
8719650,-57.13,-989.75,-69.34,-1.51,0.55,-1.15,5.25,-55.80,94.95,
8739654,-54.69,-994.14,-85.45,-3.37,3.24,2.56,4.50,-58.50,94.05,
8759664,-61.52,-998.05,-98.14,-1.68,2.46,-2.15,5.25,-58.50,95.70,
8779674,-59.57,-1019.04,-104.00,-2.34,0.29,-1.07,6.30,-57.30,93.60,
8799686,-43.46,-1011.72,-93.75,-3.62,4.92,-4.55,5.10,-58.65,94.50,
8819694,-55.18,-1014.65,-111.82,-4.55,2.14,-3.60,4.95,-57.75,95.25,
8839701,-33.69,-1002.93,-104.49,-0.81,-0.70,-2.05,5.10,-57.15,94.05,
8859708,-30.27,-999.02,-104.49,-0.52,3.19,-3.31,3.30,-58.20,94.80,
8879719,-43.46,-997.56,-108.40,0.00,1.42,-0.73,4.65,-59.40,92.70,
8899726,-39.06,-997.56,-101.56,-1.16,-0.47,-0.66,4.35,-57.90,94.50,
8919735,-66.89,-1026.86,-76.17,0.93,1.91,-0.82,5.70,-58.65,94.05,
8939745,-33.20,-991.21,-86.91,-0.53,2.17,-2.66,5.10,-56.85,94.50,
8959750,-60.06,-1001.95,-92.29,-3.50,-0.09,-2.11,4.35,-56.40,94.05,
8979754,-49.80,-1021.00,-110.84,0.44,2.84,-1.02,5.25,-55.80,94.95,
8999763,-44.43,-1016.11,-98.14,-0.35,4.09,1.16,5.10,-57.90,94.50,
9019768,-42.97,-1004.39,-83.01,-2.92,0.56,1.95,5.40,-56.40,94.50,
9039774,-58.11,-1001.95,-100.10,-4.64,-0.49,-2.37,5.10,-56.40,94.50,
9059782,-59.08,-1013.18,-116.70,-3.01,2.32,-2.61,4.50,-58.80,94.35,
9079792,-52.25,-1003.91,-101.56,3.01,5.77,-0.92,4.95,-57.30,93.90,
9099803,-40.04,-1009.28,-73.24,0.27,0.46,-1.82,6.00,-58.05,94.65,
9119813,-37.11,-1013.18,-84.47,-2.15,0.08,-2.81,4.65,-57.15,94.05,
9139820,-48.34,-1012.70,-106.45,-2.99,0.14,-1.65,5.25,-57.75,93.90,
9159826,-60.55,-993.16,-113.28,-2.52,2.50,-0.95,6.00,-57.30,94.65,
9179833,-27.83,-1001.95,-92.29,-1.34,0.64,2.20,4.95,-57.30,95.25,
9199841,-43.46,-1011.72,-94.24,-2.95,0.79,1.66,5.25,-58.05,94.35,
9219851,-41.50,-1006.35,-111.82,-3.56,0.08,-2.95,4.95,-57.00,94.65,
9239863,-39.06,-1008.30,-102.54,-2.35,1.68,-2.96,6.00,-56.25,94.65,
9259869,-40.04,-1015.62,-96.68,-2.93,1.85,-1.62,4.50,-58.50,96.00,
9279878,-44.43,-1001.46,-97.66,-0.32,-0.49,-0.67,6.60,-58.05,94.35,
9299883,-40.53,-1016.60,-111.33,-1.15,-0.56,-1.40,5.40,-56.85,94.80,
9319892,-71.78,-1008.79,-105.96,0.53,2.99,-2.27,5.10,-58.65,94.05,
9339899,-21.97,-1019.53,-90.33,0.79,1.82,-0.41,5.70,-57.15,95.10,
9359907,-49.80,-1000.98,-108.40,-0.46,1.56,-1.18,5.55,-57.30,96.30,
9379917,-32.71,-997.56,-86.43,-0.29,0.03,-2.24,6.15,-58.65,95.55,
9399922,-44.43,-1005.86,-86.91,-3.83,1.73,0.06,3.60,-56.40,93.45,
9419926,-41.50,-1009.28,-100.59,-1.47,-0.02,-0.70,4.35,-56.85,94.05,
9439934,-55.18,-1018.55,-100.10,-1.22,1.79,-3.08,5.25,-57.75,95.25,
9459940,-42.48,-1004.88,-96.19,-1.92,3.82,-2.78,5.40,-56.40,94.80,
9479946,-47.85,-1006.84,-100.59,0.66,1.05,-2.53,5.40,-57.15,94.50,
9499955,-23.93,-1021.48,-98.63,-1.63,-0.11,-0.06,3.75,-57.30,95.70,
9519960,-29.79,-1011.23,-112.30,-3.65,2.14,-1.95,4.35,-58.20,95.10,
9539964,-60.55,-1014.65,-139.16,-3.18,2.00,0.27,5.55,-57.30,94.65,
9559972,-59.08,-997.07,-116.70,2.92,2.89,-1.62,4.20,-56.55,94.35,
9579976,-58.11,-1009.28,-86.43,0.73,0.02,-1.22,4.35,-57.45,94.05,
9599981,-38.57,-998.54,-92.29,-0.60,-0.43,-3.28,5.25,-58.05,94.35,
9619985,-43.46,-1002.93,-94.73,1.25,0.75,0.99,6.15,-57.15,94.50,
9639994,-39.55,-992.19,-83.01,0.06,1.48,-3.97,6.00,-56.25,95.25,
9660002,-53.22,-1009.77,-84.47,-2.15,3.68,-1.92,5.40,-57.15,95.85,
9680009,-57.62,-1007.32,-102.54,-2.21,1.37,-0.06,5.55,-57.75,94.35,
9700017,-47.85,-1015.14,-99.12,-0.50,0.90,-1.79,5.10,-57.90,95.10,
9720022,-35.16,-1003.42,-106.93,0.02,1.63,-2.03,4.05,-57.15,95.10,
9740030,-51.27,-1019.04,-89.84,1.47,-0.84,-1.98,4.20,-57.30,94.65,
9760038,-48.34,-1008.30,-68.85,-0.98,-0.43,1.13,6.00,-56.25,94.35,
9780050,-33.20,-1003.42,-85.94,0.44,-0.52,-2.49,5.40,-56.10,94.50,
9800060,-48.83,-1004.88,-98.14,-0.63,-3.30,2.67,5.25,-57.30,93.90,
9820069,-52.73,-993.65,-89.84,0.38,0.41,2.03,4.20,-56.55,96.00,
9840077,-55.66,-1014.65,-185.06,1.21,-7.36,2.93,5.10,-57.90,96.15,
9860087,-29.30,-1005.37,-70.31,2.00,-2.53,0.08,5.10,-56.85,94.80,
9880097,-40.53,-1008.79,-81.54,-1.80,0.98,-0.85,5.70,-57.45,94.80,
9900102,-60.06,-1021.00,-95.70,5.98,-1.33,-2.47,6.90,-57.90,95.85,
9920111,-60.55,-1004.88,-87.89,4.43,-4.00,1.86,6.15,-56.40,95.55,
9940120,-54.69,-1005.37,-88.87,4.98,-5.07,2.21,3.75,-58.50,94.65,
9960125,-78.61,-996.58,-61.04,1.54,-3.57,4.23,6.30,-58.05,95.25,
9980135,-41.99,-1008.30,-88.87,-4.14,-4.32,0.52,6.45,-57.45,95.85,
10000144,-69.34,-995.61,-42.97,-0.03,-6.15,5.40,4.50,-57.30,94.95,
10020151,-70.31,-1001.95,-52.25,-1.66,-10.14,9.24,5.55,-56.25,94.80,
10040161,-81.05,-1019.04,-55.18,-2.78,-5.86,9.69,7.05,-56.55,95.10,
10060166,-103.03,-1010.74,-73.73,-0.87,-3.94,5.08,6.15,-56.40,95.25,
10080175,-65.92,-1013.18,-39.55,-5.18,-7.95,1.56,6.15,-56.40,94.80,
10100184,-57.62,-1000.98,-103.03,-5.80,-8.03,5.86,5.55,-57.75,96.75,
10120195,-71.29,-1009.77,-115.23,-1.10,-16.38,7.73,5.70,-56.40,94.80,
10140200,-66.41,-1041.99,-110.35,2.31,-26.99,15.94,5.70,-56.85,96.15,
10160206,-115.23,-1016.60,-81.54,0.31,-32.23,10.26,6.30,-57.30,95.25,
10180216,-121.58,-990.23,-100.10,4.08,-30.66,7.66,5.25,-57.75,94.95,
10200224,-111.33,-1021.97,-162.60,-0.03,-26.84,9.73,5.25,-57.00,95.70,
10220231,-132.81,-1024.90,-85.94,8.60,-13.86,2.18,5.40,-56.85,94.80,
10240241,-82.03,-1021.97,-15.14,-1.91,-19.66,7.02,5.10,-55.35,95.55,
10260249,-131.84,-1023.44,57.13,-33.10,78.55,-6.41,5.40,-55.65,95.55,
10280257,18.55,-991.21,-70.31,-47.01,110.84,-2.34,5.25,-55.80,94.65,
10300261,5.86,-997.07,-106.45,-49.51,-22.03,30.96,6.60,-57.75,93.90,
10320267,-99.12,-975.10,-96.68,-48.98,-32.34,49.10,7.20,-58.95,93.45,
10340276,-192.87,-961.43,-166.02,-47.74,20.43,45.33,6.60,-57.30,93.30,
10360286,-138.18,-961.91,-143.55,-50.47,42.81,33.63,7.20,-58.95,93.75,
10380295,-118.65,-965.33,-200.68,-49.11,43.77,41.65,10.35,-58.65,91.65,
10400302,-130.86,-947.27,-260.25,-37.89,40.41,44.52,10.20,-58.80,91.20,
10420311,-122.56,-953.12,-236.33,-24.23,3.80,60.03,10.95,-58.80,90.15,
10440319,-118.16,-937.01,-147.46,-24.44,-31.27,78.53,12.00,-59.10,90.45,
10460328,-208.50,-936.52,-203.12,-25.08,20.79,84.26,12.15,-56.85,90.00,
10480338,-265.62,-915.53,-191.89,-35.30,-4.46,92.79,14.25,-58.20,90.30,
10500347,-299.80,-904.79,-125.00,-54.58,-15.40,91.82,15.45,-58.50,89.10,
